,,,,,,,,,,,
,,,,,,,,,,,
Customers Table,,,,,,,,,,,Managed by : Ajith Sinha
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
Customer ID,Policy Holder Name,Gender,Age at Entry,Current Age,Occupation,Smoker Status,Medical Exam Required,Nationality,State,,
CUST-767917,Oorja Sangha,Female,57,76,Public relations account executive,Yes,No,India,Jharkhand,,
CUST-182417,Sara Shanker,Female,18,19,Firefighter,Yes,No,India,Jharkhand,,
CUST-215463,Onkar Balakrishnan,Female,29,51,"Secretary, company",No,Yes,India,Chandigarh,,
CUST-412321,Rohan Magar,Female,19,20,Hospital doctor,No,Yes,India,Chandigarh,,
CUST-102138,Raunak Bahri,Female,24,33,"Buyer, retail",Yes,Yes,India,Chandigarh,,
CUST-487748,Madhup Bajaj,Female,40,64,Public relations account executive,Yes,Yes,India,Chandigarh,,
CUST-317132,Ojas Bhatia,Female,30,43,Retail banker,Yes,Yes,India,Chandigarh,,
CUST-208621,Himmat Sarna,Female,44,59,Interior and spatial designer,No,Yes,India,Chandigarh,,
CUST-647495,Nitya Gandhi,Female,34,53,Forensic psychologist,No,Yes,India,Chandigarh,,
CUST-356744,Prisha Uppal,Female,53,66,Television production assistant,No,Yes,India,Chandigarh,,
CUST-939067,Gatik Anand,Female,46,50,Agricultural engineer,No,Yes,India,Chandigarh,,
CUST-806734,Keya Atwal,Female,21,27,Secretary/administrator,No,Yes,India,Chandigarh,,
CUST-458346,Armaan Apte,Female,34,43,"Scientist, research (maths)",No,Yes,India,Chandigarh,,
CUST-156166,Fateh Issac,Female,59,78,Microbiologist,No,Yes,India,Chandigarh,,
CUST-865920,Rania Devan,Female,59,68,"Sales professional, IT",Yes,Yes,India,Chandigarh,,
CUST-793769,Misha Balay,Female,55,72,Medical illustrator,No,Yes,India,Chandigarh,,
CUST-320063,Shanaya Sem,Female,19,27,Science writer,Yes,Yes,India,Chandigarh,,
CUST-508925,Vritika Majumdar,Female,50,70,"Editor, magazine features",Yes,Yes,India,Chandigarh,,
CUST-474492,Arnav Uppal,Female,39,63,"Editor, commissioning",Yes,Yes,India,Chandigarh,,
CUST-434953,Rasha Gill,Female,31,52,IT technical support officer,Yes,Yes,India,Chandigarh,,
CUST-629809,Azad Sani,Female,32,36,Analytical chemist,No,Yes,India,Chandigarh,,
CUST-966770,Eva Bains,Female,41,58,Music tutor,Yes,Yes,India,Chandigarh,,
CUST-860360,Dharmajan Chada,Female,32,47,"Designer, industrial/product",No,Yes,India,Chandigarh,,
CUST-298221,Shamik Khalsa,Female,21,44,Press photographer,No,Yes,India,Chandigarh,,
CUST-227796,Jivin Kata,Female,24,31,Furniture conservator/restorer,Yes,Yes,India,Chandigarh,,
CUST-930599,Lakshit Andra,Female,38,61,Structural engineer,No,Yes,India,Chandigarh,,
CUST-889533,Mishti Swaminathan,Female,48,71,Special educational needs teacher,Yes,Yes,India,Chandigarh,,
CUST-608279,Divij Mani,Female,51,69,Product manager,Yes,Yes,India,Chandigarh,,
CUST-579683,Ahana  Dave,Female,41,65,"Surveyor, mining",Yes,Yes,India,Chandigarh,,
CUST-247735,Advika Sankar,Female,39,48,Data scientist,No,Yes,India,Chandigarh,,
CUST-950339,Charvi Varma,Female,55,77,Environmental consultant,Yes,Yes,India,Chandigarh,,
CUST-597343,Ojas Boase,Female,40,54,Chief Executive Officer,Yes,Yes,India,Chandigarh,,
CUST-333530,Alia Sahota,Female,49,64,Fine artist,No,Yes,India,Chandigarh,,
CUST-482950,Anahi Roy,Female,38,52,Ergonomist,No,Yes,India,Chandigarh,,
CUST-213420,Zara Kade,Female,45,66,Theatre stage manager,No,Yes,India,Chandigarh,,
CUST-444513,Nakul Bansal,Female,54,73,Broadcast journalist,No,Yes,India,Chandigarh,,
CUST-474621,Hazel Dixit,Female,51,62,Statistician,No,Yes,India,Chandigarh,,
CUST-977075,Biju Samra,Female,60,79,Camera operator,No,Yes,India,Chandigarh,,
CUST-636231,Divit Sunder,Female,55,75,Best boy,No,Yes,India,Chandigarh,,
CUST-507615,Veer Rajan,Female,51,58,"Engineer, mining",No,Yes,India,Chandigarh,,
CUST-419086,Siya Chaudry,Female,44,46,Tourist information centre manager,Yes,Yes,India,Chandigarh,,
CUST-538905,Prerak Kala,Female,27,44,Community education officer,Yes,Yes,India,Chandigarh,,
CUST-947535,Myra Kamdar,Female,37,49,Systems analyst,No,Yes,India,Chandigarh,,
CUST-454465,Saira Dube,Female,51,61,Community pharmacist,No,Yes,India,Chandigarh,,
CUST-441905,Nayantara Bedi,Female,26,40,Visual merchandiser,Yes,Yes,India,Chandigarh,,
CUST-169257,Divyansh Manne,Female,40,62,"Designer, furniture",No,Yes,India,Chandigarh,,
CUST-826409,Ahana  Suresh,Female,49,70,Market researcher,No,Yes,India,Chandigarh,,
CUST-560993,Divit Sachdeva,Female,50,62,Television/film/video producer,Yes,Yes,India,Chandigarh,,
CUST-933613,Yashvi Basu,Female,29,53,Careers information officer,Yes,Yes,India,Chandigarh,,
CUST-445352,Vaibhav Shroff,Female,25,42,"Therapist, horticultural",Yes,Yes,India,Chandigarh,,
CUST-583332,Neysa Wable,Female,43,46,Homeopath,Yes,Yes,India,Chandigarh,,
CUST-186102,Aradhya Swamy,Female,58,72,Firefighter,Yes,Yes,India,Chandigarh,,
CUST-212207,Misha Gupta,Female,23,31,Wellsite geologist,Yes,Yes,India,Chandigarh,,
CUST-670693,Mohanlal Balan,Female,18,24,Music therapist,No,Yes,India,Chandigarh,,
CUST-101321,Tara Kannan,Female,18,31,Holiday representative,Yes,Yes,India,Chandigarh,,
CUST-163899,Sahil Dewan,Female,59,82,Research scientist (life sciences),Yes,Yes,India,Chandigarh,,
CUST-435842,Rohan Manda,Female,49,51,Textile designer,No,Yes,India,Chandigarh,,
CUST-458538,Shlok Vasa,Female,51,62,Corporate treasurer,Yes,Yes,India,Chandigarh,,
CUST-159383,Priyansh Vig,Female,35,47,Communications engineer,Yes,Yes,India,Chandigarh,,
CUST-628024,Vaibhav Shukla,Female,35,57,"Programmer, systems",No,Yes,India,Chandigarh,,
CUST-677687,Anika Kadakia,Female,29,43,Water quality scientist,No,Yes,India,Chandigarh,,
CUST-646212,Dhanush Sahota,Female,44,68,"Scientist, product/process development",No,Yes,India,Chandigarh,,
CUST-365342,Prerak Deol,Female,30,31,English as a second language teacher,No,Yes,India,Chandigarh,,
CUST-303721,Yuvraj  Ahluwalia,Female,26,48,Seismic interpreter,Yes,No,India,Chandigarh,,
CUST-681155,Ivan Dhawan,Female,24,26,"Programme researcher, broadcasting/film/video",No,No,India,Chandigarh,,
CUST-406278,Riaan Reddy,Female,46,64,Counselling psychologist,Yes,No,India,Chandigarh,,
CUST-686313,Nayantara Sha,Female,18,19,Chartered loss adjuster,No,No,India,Chandigarh,,
CUST-843975,Lagan Bobal,Female,58,59,Radio producer,No,No,India,Chandigarh,,
CUST-726894,Chirag Subramaniam,Female,19,26,Tax inspector,No,No,India,Chandigarh,,
CUST-947872,Aniruddh Kumer,Female,22,37,Financial controller,Yes,No,India,Chandigarh,,
CUST-200181,Jiya Dutta,Female,48,57,Lexicographer,No,No,India,Chandigarh,,
CUST-525367,Khushi Varma,Female,51,55,Actor,No,No,India,Chandigarh,,
CUST-476792,Anvi Varkey,Female,43,56,Estate manager/land agent,Yes,No,India,Chandigarh,,
CUST-671454,Akarsh Ratti,Female,57,66,Retail merchandiser,No,No,India,Chandigarh,,
CUST-902367,Vritika Soman,Female,28,38,Clinical biochemist,No,No,India,Chandigarh,,
CUST-101607,Aaryahi Chaudhary,Female,47,66,"Administrator, arts",Yes,No,India,Chandigarh,,
CUST-782860,Zaina Bhalla,Female,36,46,"Engineer, maintenance (IT)",Yes,No,India,Chandigarh,,
CUST-356191,Anaya Chaudhari,Female,46,62,"Teacher, music",Yes,No,India,Chandigarh,,
CUST-622998,Romil Chada,Female,51,58,Equality and diversity officer,Yes,No,India,Chandigarh,,
CUST-491156,Vanya Shroff,Female,56,67,Software engineer,Yes,No,India,Chandigarh,,
CUST-685808,Taimur Dara,Female,44,49,Catering manager,No,No,India,Chandigarh,,
CUST-328062,Anaya Setty,Female,41,50,Tourist information centre manager,No,No,India,Chandigarh,,
CUST-736504,Advika Shetty,Female,22,43,Cabin crew,No,No,India,Chandigarh,,
CUST-341695,Aradhya Batra,Female,19,25,"Engineer, civil (contracting)",No,No,India,Chandigarh,,
CUST-228245,Reyansh Yadav,Female,22,28,Retail buyer,No,No,India,Chandigarh,,
CUST-782675,Vaibhav Ravel,Female,53,55,"Nurse, mental health",Yes,No,India,Chandigarh,,
CUST-470014,Hridaan Goyal,Female,33,55,"Engineer, technical sales",Yes,No,India,Chandigarh,,
CUST-563428,Zeeshan Dyal,Female,48,63,Scientific laboratory technician,No,No,India,Chandigarh,,
CUST-868417,Samarth Dass,Female,22,28,"Therapist, horticultural",Yes,No,India,Chandigarh,,
CUST-244030,Aayush Ramesh,Female,20,33,"Lecturer, higher education",No,No,India,Chandigarh,,
CUST-285191,Vanya Chaudhari,Female,23,31,Oceanographer,No,No,India,Chandigarh,,
CUST-764551,Ishaan Kothari,Female,32,40,Public relations officer,Yes,No,India,Chandigarh,,
CUST-458057,Nehmat Barad,Female,38,62,Financial adviser,No,No,India,Chandigarh,,
CUST-238221,Kavya Bandi,Female,30,53,"Engineer, communications",Yes,No,India,Chandigarh,,
CUST-597265,Rasha Magar,Female,24,30,Chartered public finance accountant,Yes,No,India,Chandigarh,,
CUST-514905,Kanav Borra,Female,60,72,"Radiographer, therapeutic",Yes,No,India,Chandigarh,,
CUST-385245,Nitara Gupta,Female,53,67,"Engineer, site",Yes,No,India,Chandigarh,,
CUST-206419,Siya Shan,Female,47,54,Food technologist,No,No,India,Chandigarh,,
CUST-408865,Nayantara Banik,Female,34,46,"Development worker, community",No,No,India,Chandigarh,,
CUST-985242,Samaira Kalla,Female,46,58,Garment/textile technologist,Yes,No,India,Chandigarh,,
CUST-849466,Zeeshan Sanghvi,Female,60,67,Surgeon,Yes,No,India,Chandigarh,,
CUST-368459,Vidur Verma,Female,42,50,Maintenance engineer,No,No,India,Chandigarh,,
CUST-299846,Dishani Badal,Female,41,49,Photographer,Yes,No,India,Chandigarh,,
CUST-530761,Baiju Vasa,Female,19,23,Radio broadcast assistant,Yes,No,India,Chandigarh,,
CUST-666958,Piya Kumar,Female,24,47,Archivist,No,No,India,Chandigarh,,
CUST-140236,Anya Golla,Female,31,32,Financial controller,Yes,No,India,Chandigarh,,
CUST-566763,Vaibhav Ranganathan,Female,49,51,Speech and language therapist,Yes,No,India,Chandigarh,,
CUST-605657,Hazel Babu,Female,24,35,Charity officer,Yes,No,India,Chandigarh,,
CUST-373254,Vritika Dewan,Female,32,56,Translator,No,No,India,Chandigarh,,
CUST-818324,Eva Virk,Female,54,65,Heritage manager,Yes,No,India,Chandigarh,,
CUST-531962,Armaan Gandhi,Female,29,49,Cytogeneticist,Yes,No,India,Chandigarh,,
CUST-708170,Rhea Ramachandran,Female,60,64,"Engineer, site",Yes,No,India,Chandigarh,,
CUST-934276,Nitya Bir,Female,24,28,Fashion designer,Yes,No,India,Chandigarh,,
CUST-134630,Arhaan Dhillon,Female,24,25,Medical sales representative,No,No,India,Chandigarh,,
CUST-758735,Jiya Golla,Female,54,66,"Nurse, children's",No,No,India,Chandigarh,,
CUST-404540,Drishya Biswas,Female,49,68,Telecommunications researcher,Yes,No,India,Chandigarh,,
CUST-775272,Rasha Char,Female,57,72,"Exhibitions officer, museum/gallery",No,No,India,Chandigarh,,
CUST-671052,Hansh Batta,Female,50,56,"Administrator, arts",No,No,India,Chandigarh,,
CUST-808730,Heer Char,Female,45,49,Pharmacologist,Yes,No,India,Chandigarh,,
CUST-148350,Alisha Ahuja,Female,21,23,Multimedia specialist,Yes,No,India,Chandigarh,,
CUST-928035,Diya Trivedi,Female,34,56,Chemical engineer,No,No,India,Chandigarh,,
CUST-429233,Miraan Sunder,Female,24,33,"Buyer, industrial",No,No,India,Chandigarh,,
CUST-528504,Nitara Chad,Female,27,34,Immigration officer,Yes,No,India,Chandigarh,,
CUST-756859,Ritvik Guha,Female,22,33,Chief Operating Officer,Yes,No,India,Chandigarh,,
CUST-903197,Ivan Sehgal,Female,22,24,"Social research officer, government",No,No,India,Chandigarh,,
CUST-955302,Kanav Dhaliwal,Female,37,51,Actuary,No,No,India,Chandigarh,,
CUST-713917,Lagan Sundaram,Female,34,52,Merchant navy officer,Yes,No,India,Chandigarh,,
CUST-418755,Aaryahi Chowdhury,Female,26,46,"Surveyor, building",No,No,India,Chandigarh,,
CUST-106508,Alisha Yadav,Female,38,61,Retail buyer,Yes,No,India,Chandigarh,,
CUST-306661,Emir Doctor,Female,27,46,Medical technical officer,Yes,No,India,Chandigarh,,
CUST-297293,Mamooty Mammen,Female,20,23,Actor,Yes,No,India,Chandigarh,,
CUST-461750,Rhea Baral,Female,19,31,Metallurgist,No,No,India,Chandigarh,,
CUST-544715,Faiyaz Tella,Female,51,57,"Physicist, medical",No,No,India,Chandigarh,,
CUST-174157,Riaan Dash,Female,41,64,Analytical chemist,No,No,India,Chandigarh,,
CUST-106174,Madhup Sama,Female,55,58,Medical physicist,No,No,India,Chandigarh,,
CUST-161116,Bhamini Dass,Female,41,61,Armed forces operational officer,No,No,India,Chandigarh,,
CUST-930156,Saksham Bawa,Female,40,51,Exhibition designer,No,No,India,Chandigarh,,
CUST-766708,Baiju Ratta,Female,55,61,Education administrator,No,No,India,Chandigarh,,
CUST-357893,Oorja Sur,Female,29,35,Commercial art gallery manager,No,No,India,Chandigarh,,
CUST-611143,Miraan Ganguly,Female,59,84,Accommodation manager,No,No,India,Chandigarh,,
CUST-646113,Chirag Yadav,Female,57,60,"Engineer, agricultural",No,No,India,Chandigarh,,
CUST-505950,Drishya Kapur,Female,60,72,Chartered accountant,No,No,India,Chandigarh,,
CUST-793750,Diya Sem,Female,43,66,Company secretary,No,No,India,Chandigarh,,
CUST-968603,Aaina Wagle,Female,35,48,Oceanographer,No,No,India,Chandigarh,,
CUST-878549,Elakshi Som,Female,43,55,Educational psychologist,No,No,India,Chandigarh,,
CUST-876440,Onkar Bhalla,Female,52,64,Garment/textile technologist,Yes,No,India,Chandigarh,,
CUST-322384,Jivika Arya,Female,22,32,Television/film/video producer,Yes,No,India,Chandigarh,,
CUST-510535,Romil Das,Female,24,47,Armed forces training and education officer,No,No,India,Chandigarh,,
CUST-271489,Vivaan Zachariah,Female,41,48,Sales promotion account executive,Yes,No,India,Chandigarh,,
CUST-956341,Ela Yadav,Female,42,59,Fast food restaurant manager,No,No,India,Chandigarh,,
CUST-840919,Shlok Balay,Female,47,65,Manufacturing systems engineer,Yes,No,India,Chandigarh,,
CUST-282183,Yashvi Kunda,Female,50,70,Advertising copywriter,No,No,India,Chandigarh,,
CUST-154239,Indrajit Badal,Female,59,63,Paediatric nurse,Yes,No,India,Chandigarh,,
CUST-610279,Aradhya Badami,Female,47,62,Equality and diversity officer,No,Yes,India,Uttarakhand,,
CUST-180221,Kabir Choudhary,Female,39,60,Bonds trader,Yes,Yes,India,Uttarakhand,,
CUST-134674,Dhruv Wadhwa,Female,49,62,Animator,Yes,Yes,India,Uttarakhand,,
CUST-330390,Ivana Kala,Female,36,53,"Radiographer, therapeutic",No,Yes,India,Uttarakhand,,
CUST-548456,Urvi Goda,Female,27,40,Fashion designer,No,Yes,India,Uttarakhand,,
CUST-591706,Ranbir Brahmbhatt,Female,47,70,Chartered public finance accountant,No,Yes,India,Uttarakhand,,
CUST-357463,Mamooty Kothari,Female,53,59,Applications developer,Yes,Yes,India,Uttarakhand,,
CUST-434483,Ojas Sarma,Female,50,60,"Surveyor, building",Yes,Yes,India,Uttarakhand,,
CUST-249693,Jayesh Dave,Female,23,33,Forest/woodland manager,Yes,Yes,India,Uttarakhand,,
CUST-812607,Adah Barad,Female,49,67,Insurance underwriter,No,Yes,India,Uttarakhand,,
CUST-365195,Azad Chawla,Female,53,63,Architectural technologist,No,Yes,India,Uttarakhand,,
CUST-139810,Emir Hegde,Female,28,51,Chartered loss adjuster,No,Yes,India,Uttarakhand,,
CUST-296124,Anaya Gade,Female,59,77,"Sales professional, IT",Yes,Yes,India,Uttarakhand,,
CUST-200056,Kiara Ray,Female,49,51,Animal technologist,Yes,Yes,India,Uttarakhand,,
CUST-908866,Sumer Chopra,Female,35,38,Web designer,No,Yes,India,Uttarakhand,,
CUST-660324,Kaira Chaudhary,Female,56,81,Radiation protection practitioner,Yes,Yes,India,Uttarakhand,,
CUST-552903,Jivin Sanghvi,Female,57,73,Medical laboratory scientific officer,No,Yes,India,Uttarakhand,,
CUST-966416,Aniruddh Ray,Female,54,63,Tourist information centre manager,No,Yes,India,Uttarakhand,,
CUST-702636,Drishya Rau,Female,48,57,"Engineer, aeronautical",Yes,Yes,India,Uttarakhand,,
CUST-391936,Tushar Chanda,Female,59,78,"Psychotherapist, dance movement",No,Yes,India,Uttarakhand,,
CUST-179887,Aarush Balakrishnan,Female,48,70,"Horticulturist, commercial",No,Yes,India,Uttarakhand,,
CUST-751697,Bhamini Bhatti,Female,26,38,Counselling psychologist,No,Yes,India,Uttarakhand,,
CUST-147932,Aarush Ram,Female,46,55,Psychiatric nurse,Yes,Yes,India,Uttarakhand,,
CUST-451420,Badal Kaur,Female,35,53,Counselling psychologist,Yes,Yes,India,Uttarakhand,,
CUST-557841,Uthkarsh Bhakta,Female,43,44,Naval architect,No,Yes,India,Uttarakhand,,
CUST-156595,Anvi Shere,Female,51,74,"Designer, fashion/clothing",No,Yes,India,Uttarakhand,,
CUST-689291,Nakul Arya,Female,39,56,Clinical molecular geneticist,Yes,Yes,India,Uttarakhand,,
CUST-253458,Rania Bhatti,Female,41,49,Acupuncturist,No,Yes,India,Uttarakhand,,
CUST-132519,Priyansh Bhardwaj,Female,47,69,"Teacher, special educational needs",No,Yes,India,Uttarakhand,,
CUST-283317,Arnav Chandran,Female,38,61,"Conservator, museum/gallery",Yes,Yes,India,Uttarakhand,,
CUST-148361,Riya Dugal,Female,18,34,Printmaker,Yes,Yes,India,Uttarakhand,,
CUST-373439,Elakshi Ghosh,Female,46,54,Water quality scientist,No,Yes,India,Uttarakhand,,
CUST-797888,Vardaniya Kaul,Female,32,36,Nature conservation officer,No,Yes,India,Uttarakhand,,
CUST-965197,Aradhya Bains,Female,28,45,Insurance account manager,No,Yes,India,Uttarakhand,,
CUST-723731,Mohanlal Hayre,Female,24,29,Landscape architect,Yes,Yes,India,Uttarakhand,,
CUST-783715,Purab Chauhan,Female,22,34,Garment/textile technologist,No,Yes,India,Uttarakhand,,
CUST-212291,Zeeshan Trivedi,Female,56,57,Administrator,Yes,Yes,India,Uttarakhand,,
CUST-625350,Keya Babu,Female,33,41,Solicitor,No,Yes,India,Uttarakhand,,
CUST-135532,Vardaniya Keer,Female,40,43,Ecologist,No,Yes,India,Uttarakhand,,
CUST-391359,Shanaya Atwal,Female,58,59,Emergency planning/management officer,Yes,Yes,India,Uttarakhand,,
CUST-846828,Mohanlal Bava,Female,29,48,Diplomatic Services operational officer,Yes,Yes,India,Uttarakhand,,
CUST-374042,Jivika Chatterjee,Female,26,32,Medical physicist,No,Yes,India,Uttarakhand,,
CUST-823904,Eva Mann,Female,26,35,Event organiser,No,Yes,India,Uttarakhand,,
CUST-539845,Kismat Kapadia,Female,43,49,Sales executive,No,Yes,India,Uttarakhand,,
CUST-619167,Aaryahi Edwin,Female,38,48,"Loss adjuster, chartered",No,Yes,India,Uttarakhand,,
CUST-915905,Eshani Gara,Female,28,30,Medical laboratory scientific officer,No,Yes,India,Uttarakhand,,
CUST-638494,Bhavin Konda,Female,21,33,General practice doctor,Yes,Yes,India,Uttarakhand,,
CUST-914873,Azad Jain,Female,55,80,International aid/development worker,No,Yes,India,Uttarakhand,,
CUST-694064,Trisha Hora,Female,41,47,Armed forces operational officer,Yes,Yes,India,Uttarakhand,,
CUST-946238,Advik Raj,Female,44,60,Animal technologist,Yes,Yes,India,Uttarakhand,,
CUST-158688,Renee Agate,Female,32,34,"Accountant, chartered certified",No,Yes,India,Uttarakhand,,
CUST-665700,Saksham Mannan,Female,26,48,Architectural technologist,Yes,Yes,India,Uttarakhand,,
CUST-595919,Trisha Bose,Female,57,59,Insurance underwriter,Yes,Yes,India,Uttarakhand,,
CUST-717330,Kavya Sekhon,Female,57,62,Private music teacher,No,Yes,India,Uttarakhand,,
CUST-508964,Mamooty Ramachandran,Female,20,41,Higher education careers adviser,No,Yes,India,Uttarakhand,,
CUST-556039,Kanav Chauhan,Female,38,53,"Administrator, education",No,Yes,India,Uttarakhand,,
CUST-343504,Nirvi Mani,Female,31,41,Armed forces training and education officer,No,Yes,India,Uttarakhand,,
CUST-676504,Divij Mallick,Female,23,40,Financial manager,No,Yes,India,Uttarakhand,,
CUST-825829,Jayant Thakur,Female,30,41,"Nurse, mental health",No,Yes,India,Uttarakhand,,
CUST-162539,Abram Keer,Female,24,39,Product/process development scientist,No,Yes,India,Uttarakhand,,
CUST-778962,Miraya Bajaj,Female,50,75,"Therapist, horticultural",Yes,Yes,India,Uttarakhand,,
CUST-698286,Madhav Vig,Female,37,53,"Surveyor, planning and development",Yes,Yes,India,Uttarakhand,,
CUST-260379,Neysa Bhat,Female,40,42,Police officer,No,Yes,India,Uttarakhand,,
CUST-400424,Farhan Sibal,Female,20,41,Educational psychologist,No,Yes,India,Uttarakhand,,
CUST-700931,Kaira Sami,Female,19,43,"Scientist, research (life sciences)",No,Yes,India,Uttarakhand,,
CUST-599289,Mohanlal Baria,Female,33,53,"Teacher, special educational needs",Yes,Yes,India,Uttarakhand,,
CUST-224301,Vivaan Sunder,Female,35,47,Conference centre manager,Yes,Yes,India,Uttarakhand,,
CUST-521876,Indranil Sane,Female,33,47,Lobbyist,No,Yes,India,Uttarakhand,,
CUST-244805,Pari Keer,Female,55,60,Hospital doctor,Yes,Yes,India,Uttarakhand,,
CUST-848186,Mannat Das,Female,30,54,Broadcast journalist,No,Yes,India,Uttarakhand,,
CUST-964229,Raunak Gopal,Female,39,64,Television production assistant,Yes,Yes,India,Uttarakhand,,
CUST-461264,Akarsh Vig,Female,41,49,Cartographer,Yes,Yes,India,Uttarakhand,,
CUST-938905,Vedika Kar,Female,23,46,Database administrator,Yes,Yes,India,Uttarakhand,,
CUST-691639,Suhana Sidhu,Female,33,38,"Civil engineer, contracting",No,Yes,India,Uttarakhand,,
CUST-255830,Nitara Buch,Female,34,59,"Sales professional, IT",Yes,Yes,India,Uttarakhand,,
CUST-818512,Badal Singhal,Female,21,36,"Producer, radio",No,Yes,India,Uttarakhand,,
CUST-828857,Navya Deo,Female,19,22,Chartered accountant,Yes,Yes,India,Uttarakhand,,
CUST-803906,Oorja Bose,Female,30,32,Operational investment banker,No,No,India,Uttarakhand,,
